date,t,time_label,price,load_kw,pv_kw,pvfc_kw,q_kwh,charge_kwh,discharge_kwh,E_kwh,kappa_plan_kwh,emergency_kwh,kappa_act_kwh,surplus_kwh,y_binary
2025-11-14,124,20:30-20:40,1.3952,2798.6024,0,0,-0,0,466.4337333,1704.805185,0,0,0,0,0
2025-11-14,125,20:40-20:50,1.2226,2725.948,0,0,0,0,454.3246667,1200,0,0,0,0,0
2025-11-14,126,20:50-21:00,0.9332,2539.72,0,0,423.2866667,0,0,1200,0,0,0,0,0
2025-11-14,127,21:00-21:10,0.9068,2750.6256,0,0,458.4376,0,0,1200,0,0,0,0,0
2025-11-14,128,21:10-21:20,0.9371,2908.9295,0,0,484.8215833,0,0,1200,0,0,0,0,0
2025-11-14,129,21:20-21:30,0.9371,2846.49,0,0,474.415,0,0,1200,0,0,0,0,0
2025-11-14,130,21:30-21:40,0.9871,2806.8467,0,0,467.8077833,0,-0,1200,0,0,0,0,0
2025-11-14,131,21:40-21:50,0.7764,2583.6246,0,0,430.6041,-0,0,1200,0,0,0,0,0
2025-11-14,132,21:50-22:00,0.4209,2290.85,0,0,1215.141667,833.3333333,0,1950,0,0,0,0,1
2025-11-14,133,22:00-22:10,0.3859,2294.184,0,0,1215.697333,833.3333333,0,2700,0,0,0,0,1
2025-11-14,134,22:10-22:20,0.4368,2233.3534,0,0,372.2255667,0,0,2700,0,0,0,0,0
2025-11-14,135,22:20-22:30,0.4198,2069.11,0,0,1178.185,833.3333333,0,3450,0,0,0,0,1
2025-11-14,136,22:30-22:40,0.4186,2135.9938,0,0,1189.3323,833.3333333,0,4200,0,0,0,0,1
2025-11-14,137,22:40-22:50,0.4241,2244.1377,0,0,374.02295,0,0,4200,0,0,0,0,0
2025-11-14,138,22:50-23:00,0.4237,2289.02,0,0,1214.836667,833.3333333,0,4950,0,0,0,0,1
2025-11-14,139,23:00-23:10,0.4248,2350.1195,0,0,391.6865833,0,0,4950,0,0,0,0,0
2025-11-14,140,23:10-23:20,0.424,2361.0581,0,0,393.5096833,-0,0,4950,0,0,0,0,0
2025-11-14,141,23:20-23:30,0.422,2358.25,0,0,1226.375,833.3333333,0,5700,0,0,0,0,1
2025-11-14,142,23:30-23:40,0.424,2460.589,0,0,743.4315,333.3333333,0,6000,0,0,0,0,1
2025-11-14,143,23:40-23:50,0.4271,2553.2869,0,0,425.5478167,0,0,6000,0,0,0,0,0
2025-11-14,144,23:50-24:00,0.4276,2534.07,0,0,422.345,0,0,6000,0,0,0,0,0
2025-11-15,1,0:00-0:10,0.4248,2422.0646,0,0,403.6774333,0,0,6000,0,0,0,0,0
2025-11-15,2,0:10-0:20,0.4245,2420.5544,0,0,403.4257333,0,0,6000,0,0,0,0,0
2025-11-15,3,0:20-0:30,0.4269,2517.11,0,0,419.5183333,0,0,6000,0,0,0,0,0
2025-11-15,4,0:30-0:40,0.4272,2516.8892,0,0,419.4815333,0,0,6000,0,0,0,0,0
2025-11-15,5,0:40-0:50,0.4271,2531.2965,0,0,421.88275,0,0,6000,0,0,0,0,0
2025-11-15,6,0:50-1:00,0.4285,2570.87,0,0,428.4783333,0,0,6000,0,0,0,0,0
2025-11-15,7,1:00-1:10,0.4311,2532.3563,0,0,422.0593833,0,0,6000,0,0,0,0,0
2025-11-15,8,1:10-1:20,0.4302,2568.7917,0,0,428.13195,0,0,6000,0,0,0,0,0
2025-11-15,9,1:20-1:30,0.4279,2677.97,0,0,446.3283333,0,0,6000,0,0,0,0,0
2025-11-15,10,1:30-1:40,0.4312,2680.6473,0,0,446.77455,0,0,6000,0,0,0,0,0
2025-11-15,11,1:40-1:50,0.4333,2578.0038,0,0,429.6673,0,0,6000,0,0,0,0,0
2025-11-15,12,1:50-2:00,0.4311,2495.83,0,0,415.9716667,0,0,6000,0,0,0,0,0
2025-11-15,13,2:00-2:10,0.4293,2552.6229,0,0,425.43715,0,0,6000,0,0,0,0,0
2025-11-15,14,2:10-2:20,0.4324,2542.4112,0,0,423.7352,0,0,6000,0,0,0,0,0
2025-11-15,15,2:20-2:30,0.4367,2472.95,0,0,412.1583333,0,0,6000,0,0,0,0,0
2025-11-15,16,2:30-2:40,0.4348,2559.7545,0,0,426.62575,0,0,6000,0,0,0,0,0
2025-11-15,17,2:40-2:50,0.4335,2672.0219,0,0,445.3369833,0,0,6000,0,0,0,0,0
2025-11-15,18,2:50-3:00,0.4357,2712.1,0,0,452.0166667,0,0,6000,0,0,0,0,0
2025-11-15,19,3:00-3:10,0.4374,2711.6393,0,0,451.9398833,0,0,6000,0,0,0,0,0
2025-11-15,20,3:10-3:20,0.4371,2725.1951,0,0,454.1991833,0,0,6000,0,0,0,0,0
2025-11-15,21,3:20-3:30,0.4356,2757.44,0,0,459.5733333,0,0,6000,0,0,0,0,0
2025-11-15,22,3:30-3:40,0.4353,2762.248,0,0,460.3746667,0,0,6000,0,0,0,0,0
2025-11-15,23,3:40-3:50,0.436,2712.6536,0,0,452.1089333,0,0,6000,0,0,0,0,0
2025-11-15,24,3:50-4:00,0.4378,2708.14,0,0,451.3566667,0,0,6000,0,0,0,0,0
2025-11-15,25,4:00-4:10,0.4401,2850.4759,0,0,475.0793167,0,0,6000,0,0,0,0,0
2025-11-15,26,4:10-4:20,0.4389,2790.3034,0,0,465.0505667,0,0,6000,0,0,0,0,0
2025-11-15,27,4:20-4:30,0.4364,2609.77,0,0,434.9616667,0,0,6000,0,0,0,0,0
2025-11-15,28,4:30-4:40,0.4393,2725.9314,0,0,454.3219,0,0,6000,0,0,0,0,0
2025-11-15,29,4:40-4:50,0.4422,2737.8841,0.0012,0,456.3140167,0,0,6000,0,0,0.0002,0.0002,0
2025-11-15,30,4:50-5:00,0.4395,2600.21,0,0,433.3683333,0,0,6000,0,0,0,0,0
2025-11-15,31,5:00-5:10,0.4333,2683.605,0,0,447.2675,0,0,6000,0,0,0,0,0
2025-11-15,32,5:10-5:20,0.4439,2770.8276,0.0164,0,461.8046,0,0,6000,0,0,0.002733333333,0.002733333333,0
2025-11-15,33,5:20-5:30,0.4301,2752.8,0,0,458.8,0,0,6000,0,0,0,0,0
2025-11-15,34,5:30-5:40,0.3713,2748.7253,0,0,1291.454217,833.3333333,0,6750,0,0,0,0,1
2025-11-15,35,5:40-5:50,0.5708,2744.9571,0.2282,0,0,0,457.49285,6241.674611,0,0,0.03803333333,0.03803333333,0
2025-11-15,36,5:50-6:00,0.9099,2680.35,0,0,0,0,446.725,5745.3135,0,0,0,0,0
2025-11-15,37,6:00-6:10,0.9368,2549.5693,0,246.5134,0,0,383.84265,5318.821667,0,41.08556667,0,-41.08556667,0
2025-11-15,38,6:10-6:20,0.8758,2599.1301,3.1789,246.5134,0,0,392.1027833,4883.151907,0,40.55575,0,-40.55575,0
2025-11-15,39,6:20-6:30,0.8759,2750.64,0,246.5134,0,0,417.3544333,4419.424759,0,41.08556667,0,-41.08556667,0
2025-11-15,40,6:30-6:40,0.8601,2706.4819,0,246.5134,0,0,409.99475,3963.875037,0,41.08556667,0,-41.08556667,0
2025-11-15,41,6:40-6:50,0.8442,2824.1306,53.6488,246.5134,0,0,429.6028667,3486.538519,0,32.1441,0,-32.1441,0
2025-11-15,42,6:50-7:00,0.8334,3174.36,253.05,246.5134,0,0,487.9744333,2944.344704,0,0,1.089433333,1.089433333,0
2025-11-15,43,7:00-7:10,0.8092,3412.4684,528.6043,2005.4398,0,0,234.5047667,2683.783852,0,246.13925,0,-246.13925,0
2025-11-15,44,7:10-7:20,0.7972,3363.228,827.6371,2005.4398,0,0,226.2980333,2432.341593,0,196.30045,0,-196.30045,0
2025-11-15,45,7:20-7:30,0.7644,3181.41,1128,2005.4398,0,0,195.9950333,2214.569333,0,146.2399667,0,-146.2399667,0
2025-11-15,46,7:30-7:40,0.6899,3189.9964,1436.2785,2005.4398,0,0,197.4261,1995.207,0,94.86021667,0,-94.86021667,0
2025-11-15,47,7:40-7:50,0.86,3260.3929,1755.3767,2005.4398,0,0,209.15885,1762.808278,0,41.67718333,0,-41.67718333,0
2025-11-15,48,7:50-8:00,1.1617,3287.13,2088.6,2005.4398,0,0,213.6150333,1525.458241,0,0,13.86003333,13.86003333,0
2025-11-15,49,8:00-8:10,1.1683,3293.584,2425.4886,3334.2988,0,6.7858,0,1531.565461,0,151.4683667,0,-151.4683667,1
2025-11-15,50,8:10-8:20,1.0956,3260.7098,2700.5131,3334.2988,0,12.26483333,0,1542.603811,0,105.63095,0,-105.63095,1
2025-11-15,51,8:20-8:30,1.0849,3127.57,2984.0625,3334.2988,0,34.4548,0,1573.613131,0,58.37271667,0,-58.37271667,1
2025-11-15,52,8:30-8:40,1.061,2945.503,3397.0886,3334.2988,0,64.7993,0,1631.932501,0,0,10.46496667,10.46496667,1
2025-11-15,53,8:40-8:50,1.043,3293.4737,3679.0675,3334.2988,0,6.804183333,0,1638.056266,0,0,57.46145,57.46145,1
2025-11-15,54,8:50-9:00,1.036,3961.09,3815.775,3334.2988,0,0,104.4652,1521.983821,0,0,80.24603333,80.24603333,0
2025-11-15,55,9:00-9:10,1.0147,4103.9797,4072.5903,4601.2693,0,82.8816,0,1596.577261,0,88.11316667,0,-88.11316667,1
2025-11-15,56,9:10-9:20,0.9922,4013.5398,4458.1254,4601.2693,0,97.95491667,0,1684.736686,0,23.85731667,0,-23.85731667,1
2025-11-15,57,9:20-9:30,0.97,3941.45,4869.15,4601.2693,0,109.9698833,0,1783.709581,0,0,44.64678333,44.64678333,1
2025-11-15,58,9:30-9:40,0.9422,3856.2927,5175.7522,4601.2693,0,124.1627667,0,1895.456071,0,0,95.74715,95.74715,1
2025-11-15,59,9:40-9:50,0.9569,3917.534,5321.7811,4601.2693,0,113.9558833,0,1998.016366,0,0,120.0853,120.0853,1
2025-11-15,60,9:50-10:00,0.9977,4065.91,5383.2375,4601.2693,0,89.22655,0,2078.320261,0,0,130.3280333,130.3280333,1
2025-11-15,61,10:00-10:10,0.9919,4048.2423,5515.3392,5822.8363,0,295.7656667,0,2344.509361,0,51.24951667,0,-51.24951667,1
2025-11-15,62,10:10-10:20,0.9588,3914.9637,5735.4468,5822.8363,0,317.9787667,0,2630.690251,0,14.56491667,0,-14.56491667,1
2025-11-15,63,10:20-10:30,0.9549,3768.01,5984.1375,5822.8363,0,342.47105,0,2938.914196,0,0,26.88353333,26.88353333,1
2025-11-15,64,10:30-10:40,0.9839,3667.9765,6206.4503,5822.8363,0,359.1433,0,3262.143166,0,0,63.93566667,63.93566667,1
2025-11-15,65,10:40-10:50,0.799,3617.8165,6517.954,5822.8363,0,367.5033,0,3592.896136,0,0,115.85295,115.85295,1
2025-11-15,66,10:50-11:00,0.5025,3566.49,6812.925,5822.8363,0,376.0577167,0,3931.348081,0,0,165.0147833,165.0147833,1
2025-11-15,67,11:00-11:10,0.4662,3480.9991,6861.9614,6457.7927,0,496.1322667,0,4377.867121,0,0,67.36145,67.36145,1
2025-11-15,68,11:10-11:20,0.5007,3546.0208,6979.741,6457.7927,0,485.2953167,0,4814.632906,0,0,86.99138333,86.99138333,1
2025-11-15,69,11:20-11:30,0.4827,3681.92,7194.225,6457.7927,0,462.64545,0,5231.013811,0,0,122.7387167,122.7387167,1
2025-11-15,70,11:30-11:40,0.4785,3618.7755,7200.3025,6457.7927,0,473.1695333,0,5656.866391,0,0,123.7516333,123.7516333,1
2025-11-15,71,11:40-11:50,0.4662,3588.3202,7062.9152,6457.7927,0,478.2454167,0,6087.287266,0,0,100.85375,100.85375,1
2025-11-15,72,11:50-12:00,0.4432,3635.55,6939.1125,6457.7927,0,470.3737833,0,6510.623671,0,0,80.21996667,80.21996667,1
2025-11-15,73,12:00-12:10,0.4411,3581.215,6950.3969,6153.0421,0,428.63785,0,6896.397736,0,0,132.8924667,132.8924667,1
2025-11-15,74,12:10-12:20,0.4551,3599.8121,7087.8071,6153.0421,0,425.5383333,0,7279.382236,0,0,155.7941667,155.7941667,1
2025-11-15,75,12:20-12:30,0.4463,3687,7113.9375,6153.0421,0,411.0070167,0,7649.288551,0,0,160.1492333,160.1492333,1
2025-11-15,76,12:30-12:40,0.4113,3667.4137,6786.6605,6153.0421,287.8237319,702.0951319,0,8281.17417,0,0,105.6030667,105.6030667,1
2025-11-15,77,12:40-12:50,0.5682,3747.9746,6600.9741,6153.0421,0,400.8445833,0,8641.934295,0,0,74.65533333,74.65533333,1
2025-11-15,78,12:50-13:00,0.8279,3856.66,6612.15,6153.0421,0,382.73035,0,8986.39161,0,0,76.51798333,76.51798333,1
2025-11-15,79,13:00-13:10,0.8636,3699.2833,6391.0014,5534.3368,0,305.84225,0,9261.649635,0,0,142.7774333,142.7774333,1
2025-11-15,80,13:10-13:20,0.8416,3587.0857,6070.9255,5534.3368,0,324.54185,0,9553.7373,0,0,89.43145,89.43145,1
2025-11-15,81,13:20-13:30,0.8618,3625.53,5836.8,5534.3368,0,318.1344667,0,9840.05832,0,0,50.41053333,50.41053333,1
2025-11-15,82,13:30-13:40,0.8623,3622.0416,5752.6054,5534.3368,0,318.7158667,0,10126.9026,0,0,36.3781,36.3781,1
2025-11-15,83,13:40-13:50,0.9026,3630.8108,5779.6043,5534.3368,0,317.2543333,0,10412.4315,0,0,40.87791667,40.87791667,1
2025-11-15,84,13:50-14:00,0.9754,3630.17,5779.0125,5534.3368,0,317.3611333,0,10698.05652,0,0,40.77928333,40.77928333,1
2025-11-15,85,14:00-14:10,1.0002,3528.8679,5604.1228,3660.1642,0,21.88271667,0,10717.75096,0,0,323.9931,323.9931,1
2025-11-15,86,14:10-14:20,0.9978,3511.3423,5369.9533,3660.1642,0,24.80365,0,10740.07425,0,0,284.96485,284.96485,1
2025-11-15,87,14:20-14:30,1.0271,3558.23,5069.5125,3660.1642,0,16.98903333,0,10755.36438,0,0,234.8913833,234.8913833,1
2025-11-15,88,14:30-14:40,1.0906,3486.2725,4614.6492,3660.1642,0,28.98195,0,10781.44814,0,0,159.0808333,159.0808333,1
2025-11-15,89,14:40-14:50,0.9376,3536.4851,4325.4975,3660.1642,0,20.61318333,0,10800,0,0,110.8888833,110.8888833,1
2025-11-15,90,14:50-15:00,0.6694,3666.34,4167.8625,3660.1642,1.0293,0,-0,10800,0,0,84.61638333,84.61638333,0
2025-11-15,91,15:00-15:10,0.66,3570.6827,3799.11,2004.2901,261.0654333,0,0,10800,0,0,299.13665,299.13665,0
2025-11-15,92,15:10-15:20,0.7217,3453.0274,3461.97,2004.2901,241.4562167,0,-0,10800,0,0,242.94665,242.94665,0
2025-11-15,93,15:20-15:30,0.7308,3390.7,3214.8375,2004.2901,231.0683167,0,-0,10800,0,0,201.7579,201.7579,0
2025-11-15,94,15:30-15:40,0.7534,3295.6942,2855.8604,2004.2901,215.2340167,0,-0,10800,0,0,141.9283833,141.9283833,0
2025-11-15,95,15:40-15:50,0.7823,3425.466,2479.9961,2004.2901,236.86265,0,-0,10800,0,0,79.28433333,79.28433333,0
2025-11-15,96,15:50-16:00,0.8055,3583.13,2145.0375,2004.2901,263.1399833,0,-0,10800,0,0,23.4579,23.4579,0
2025-11-15,97,16:00-16:10,0.8271,3297.506,1812.6273,211.801,514.2841667,0,0,10800,0,0,266.8043833,266.8043833,0
2025-11-15,98,16:10-16:20,0.8519,3146.5399,1516.4334,211.801,489.12315,0,-0,10800,0,0,217.4387333,217.4387333,0
2025-11-15,99,16:20-16:30,0.8791,3342.93,1227.5625,211.801,521.8548333,0,-0,10800,0,0,169.2935833,169.2935833,0
2025-11-15,100,16:30-16:40,0.9024,3460.0843,874.0354,211.801,541.38055,0,-0,10800,0,0,110.3724,110.3724,0
2025-11-15,101,16:40-16:50,0.9163,3080.4965,535.8704,211.801,478.1159167,0,-0,10800,0,0,54.01156667,54.01156667,0
2025-11-15,102,16:50-17:00,0.9264,2529.28,264,211.801,386.2465,0,0,10800,0,0,8.699833333,8.699833333,0
2025-11-15,103,17:00-17:10,0.9462,2565.6359,58.2169,0,427.6059833,0,0,10800,0,0,9.702816667,9.702816667,0
2025-11-15,104,17:10-17:20,0.9742,2768.0302,0,0,461.3383667,0,-0,10800,0,0,0,0,0
2025-11-15,105,17:20-17:30,0.9862,2786.17,0,0,464.3616667,0,0,10800,0,0,0,0,0
2025-11-15,106,17:30-17:40,0.976,2670.4428,3.4778,0,445.0738,0,0,10800,0,0,0.5796333333,0.5796333333,0
2025-11-15,107,17:40-17:50,1.0742,2572.7388,0,0,0,0,428.7898,10323.56689,0,0,0,0,0
2025-11-15,108,17:50-18:00,1.2313,2591.57,0,0,5.684341886e-14,0,431.9283333,9843.646519,0,0,0,0,0
2025-11-15,109,18:00-18:10,1.2561,2710.1784,0.2497,0,0,0,451.6964,9341.76163,0,0,0.04161666667,0.04161666667,0
2025-11-15,110,18:10-18:20,1.2447,2756.3432,0,0,0,0,459.3905333,8831.327704,0,0,0,0,0
2025-11-15,111,18:20-18:30,1.2545,2680.56,0,0,0,0,446.76,8334.927704,0,0,0,0,0
2025-11-15,112,18:30-18:40,1.2522,2602.1841,0.0179,0,0,0,433.69735,7853.041759,0,0,0.002983333333,0.002983333333,0
2025-11-15,113,18:40-18:50,1.2881,2662.2608,0,0,0,0,443.7101333,7360.0305,0,0,0,0,0
2025-11-15,114,18:50-19:00,1.3466,2761.96,0,0,0,0,460.3266667,6848.556426,0,0,0,0,0
2025-11-15,115,19:00-19:10,1.3523,2680.8556,0.0013,0,0,0,446.8092667,6352.101685,0,0,0.0002166666667,0.0002166666667,0
2025-11-15,116,19:10-19:20,1.3445,2671.5116,0,0,0,0,445.2519333,5857.377315,0,0,0,0,0
2025-11-15,117,19:20-19:30,1.3483,2771.81,0,0,0,0,461.9683333,5344.079167,0,0,0,0,0
2025-11-15,118,19:30-19:40,1.349,2763.0921,0,0,5.684341886e-14,0,460.51535,4832.395444,0,0,0,0,0
2025-11-15,119,19:40-19:50,1.3473,2738.3616,0,0,0,0,456.3936,4325.291444,0,0,0,0,0
2025-11-15,120,19:50-20:00,1.3482,2767.66,0,0,0,0,461.2766667,3812.761815,0,0,0,0,0
2025-11-15,121,20:00-20:10,1.3513,2818.982,0,0,0,0,469.8303333,3290.728111,0,0,0,0,0
2025-11-15,122,20:10-20:20,1.34,2869.6642,0,0,0,0,478.2773667,2759.308815,0,0,0,0,0
2025-11-15,123,20:20-20:30,1.3489,2883.8,0,0,0,0,480.6333333,2225.271778,0,0,0,0,0
2025-11-15,124,20:30-20:40,1.3952,2821.6764,0,0,5.684341886e-14,0,470.2794,1702.739111,0,0,0,0,0
2025-11-15,125,20:40-20:50,1.2226,2699.8562,0,0,0,0,449.9760333,1202.765741,0,0,0,0,0
2025-11-15,126,20:50-21:00,0.9332,2653.56,0,0,442.26,0,0,1202.765741,0,0,0,0,0
2025-11-15,127,21:00-21:10,0.9068,2790.8357,0,0,465.1392833,0,0,1202.765741,0,0,0,0,0
2025-11-15,128,21:10-21:20,0.9371,2722.2017,0,0,453.7002833,0,0,1202.765741,0,0,0,0,0
2025-11-15,129,21:20-21:30,0.9371,2587.51,0,0,431.2516667,0,0,1202.765741,0,0,0,0,0
2025-11-15,130,21:30-21:40,0.9871,2859.4661,0,0,474.0885167,0,2.489166667,1200,0,0,0,0,0
2025-11-15,131,21:40-21:50,0.7764,2769.5366,0,0,461.5894333,-0,0,1200,0,0,0,0,0
2025-11-15,132,21:50-22:00,0.4209,2296.44,0,0,1216.073333,833.3333333,0,1950,0,0,0,0,1
2025-11-15,133,22:00-22:10,0.3859,2219.302,0,0,1203.217,833.3333333,0,2700,0,0,0,0,1
2025-11-15,134,22:10-22:20,0.4368,2274.5795,0,0,379.0965833,0,0,2700,0,0,0,0,0
2025-11-15,135,22:20-22:30,0.4198,2261.49,0,0,1210.248333,833.3333333,0,3450,0,0,0,0,1
2025-11-15,136,22:30-22:40,0.4186,2297.1113,0,0,1216.185217,833.3333333,0,4200,0,0,0,0,1
2025-11-15,137,22:40-22:50,0.4241,2424.3279,0,0,404.05465,0,0,4200,0,0,0,0,0
2025-11-15,138,22:50-23:00,0.4237,2547.26,0,0,1257.876667,833.3333333,0,4950,0,0,0,0,1
2025-11-15,139,23:00-23:10,0.4248,2525.0765,0,0,420.8460833,0,0,4950,0,0,0,0,0
2025-11-15,140,23:10-23:20,0.424,2492.2642,0,0,415.3773667,0,0,4950,0,0,0,0,0
2025-11-15,141,23:20-23:30,0.422,2402.96,0,0,1233.826667,833.3333333,0,5700,0,0,0,0,1
2025-11-15,142,23:30-23:40,0.424,2172.6978,0,0,695.4496333,333.3333333,0,6000,0,0,0,0,1
2025-11-15,143,23:40-23:50,0.4271,2516.5671,0,0,419.42785,0,0,6000,0,0,0,0,0
2025-11-15,144,23:50-24:00,0.4276,3263.2,0,0,543.8666667,0,0,6000,0,0,0,0,0
2025-11-16,1,0:00-0:10,0.4248,3463.6701,0,0,1410.611683,833.3333333,0,6750,0,0,0,0,1
2025-11-16,2,0:10-0:20,0.4245,3401.703,0,0,1400.283833,833.3333333,0,7500,0,0,0,0,1
2025-11-16,3,0:20-0:30,0.4269,3373.87,0,0,1395.645,833.3333333,0,8250,0,0,0,0,1
2025-11-16,4,0:30-0:40,0.4272,3390.6381,0,0,1398.439683,833.3333333,0,9000,0,0,0,0,1
2025-11-16,5,0:40-0:50,0.4271,3536.1139,0,0,1422.68565,833.3333333,0,9750,0,0,0,0,1
2025-11-16,6,0:50-1:00,0.4285,3664.01,0,0,610.6683333,0,0,9750,0,0,0,0,0
2025-11-16,7,1:00-1:10,0.4311,3507.4879,0,0,584.5813167,0,0,9750,0,0,0,0,0
2025-11-16,8,1:10-1:20,0.4302,3316.4462,0,0,552.7410333,0,0,9750,0,0,0,0,0
2025-11-16,9,1:20-1:30,0.4279,3250.21,0,0,875.035,333.3333333,0,10050,0,0,0,0,1
2025-11-16,10,1:30-1:40,0.4312,3284.0152,0,0,547.3358667,0,0,10050,0,0,0,0,0
2025-11-16,11,1:40-1:50,0.4333,3529.2143,0,0,588.2023833,0,0,10050,0,0,0,0,0
2025-11-16,12,1:50-2:00,0.4311,3732.19,0,0,622.0316667,0,0,10050,0,0,0,0,0
2025-11-16,13,2:00-2:10,0.4293,3484.5085,0,0,580.7514167,0,0,10050,0,0,0,0,0
2025-11-16,14,2:10-2:20,0.4324,3339.4118,0,0,556.5686333,0,0,10050,0,0,0,0,0
2025-11-16,15,2:20-2:30,0.4367,3530.01,0,0,588.335,0,0,10050,0,0,0,0,0
2025-11-16,16,2:30-2:40,0.4348,3723.3071,0,0,620.5511833,0,0,10050,0,0,0,0,0
2025-11-16,17,2:40-2:50,0.4335,3603.0912,0,0,600.5152,0,0,10050,0,0,0,0,0
2025-11-16,18,2:50-3:00,0.4357,3349.49,0,0,558.2483333,0,0,10050,0,0,0,0,0
2025-11-16,19,3:00-3:10,0.4374,3449.8354,0,0,574.9725667,0,0,10050,0,0,0,0,0
2025-11-16,20,3:10-3:20,0.4371,3680.2481,0,0,613.3746833,0,0,10050,0,0,0,0,0
2025-11-16,21,3:20-3:30,0.4356,3718.17,0,0,619.695,0,0,10050,0,0,0,0,0
2025-11-16,22,3:30-3:40,0.4353,3478.3602,0,0,579.7267,0,0,10050,0,0,0,0,0
2025-11-16,23,3:40-3:50,0.436,3459.3775,0,0,576.5629167,0,0,10050,0,0,0,0,0
2025-11-16,24,3:50-4:00,0.4378,3676.55,0,0,612.7583333,0,0,10050,0,0,0,0,0
2025-11-16,25,4:00-4:10,0.4401,3671.7398,0,0,611.9566333,0,0,10050,0,0,0,0,0
2025-11-16,26,4:10-4:20,0.4389,3599.4378,0,0,599.9063,0,0,10050,0,0,0,0,0
2025-11-16,27,4:20-4:30,0.4364,3625.97,0,0,604.3283333,0,0,10050,0,0,0,0,0
2025-11-16,28,4:30-4:40,0.4393,3716.958,0,0,619.493,0,0,10050,0,0,0,0,0
2025-11-16,29,4:40-4:50,0.4422,3644.7356,0.0011,0,607.4559333,0,0,10050,0,0,0.0001833333333,0.0001833333333,0
2025-11-16,30,4:50-5:00,0.4395,3513.16,0,0,585.5266667,0,0,10050,0,0,0,0,0
2025-11-16,31,5:00-5:10,0.4333,3661.7374,0,0,610.2895667,0,0,10050,0,0,0,0,0
2025-11-16,32,5:10-5:20,0.4439,3861.9183,0.0147,0,643.65305,0,0,10050,0,0,0.00245,0.00245,0
2025-11-16,33,5:20-5:30,0.4301,3789.36,0,0,631.56,0,0,10050,0,0,0,0,0
2025-11-16,34,5:30-5:40,0.3713,3462.2446,0,0,1410.3741,833.3333333,0,10800,0,0,0,0,1
2025-11-16,35,5:40-5:50,0.5708,3989.9695,0.2054,0,664.9949167,-0,0,10800,0,0,0.03423333333,0.03423333333,0
2025-11-16,36,5:50-6:00,0.9099,4993.88,0,0,0,0,832.3133333,9875.207407,0,0,0,0,0
2025-11-16,37,6:00-6:10,0.9368,4948.6765,0,280.6411,0,0,778.0059,9010.756407,0,46.77351667,0,-46.77351667,0
2025-11-16,38,6:10-6:20,0.8758,4740.5859,2.8614,280.6411,0,0,743.3241333,8184.840704,0,46.29661667,0,-46.29661667,0
2025-11-16,39,6:20-6:30,0.8759,4897.47,0,280.6411,0,0,769.4714833,7329.872389,0,46.77351667,0,-46.77351667,0
2025-11-16,40,6:30-6:40,0.8601,5016.4444,0,280.6411,0,0,789.30055,6452.871778,0,46.77351667,0,-46.77351667,0
2025-11-16,41,6:40-6:50,0.8442,4905.1286,48.5789,280.6411,770.7479167,0,0,6452.871778,0,38.67703333,0,-38.67703333,0
2025-11-16,42,6:50-7:00,0.8334,4687.73,235.575,280.6411,734.5148167,0,0,6452.871778,0,7.511016667,0,-7.511016667,0
2025-11-16,43,7:00-7:10,0.8092,4668.6348,510.1849,2455.6401,368.83245,0,0,6452.871778,0,324.2425333,0,-324.2425333,0
2025-11-16,44,7:10-7:20,0.7972,4849.9201,829.7923,2455.6401,399.0466667,0,0,6452.871778,0,270.9746333,0,-270.9746333,0
2025-11-16,45,7:20-7:30,0.7644,4921.39,1168.4625,2455.6401,410.9583167,0,0,6452.871778,0,214.5296,0,-214.5296,0
2025-11-16,46,7:30-7:40,0.6899,4700.8876,1517.3006,2455.6401,1207.54125,833.3333333,0,7202.871778,0,156.3899167,0,-156.3899167,1
2025-11-16,47,7:40-7:50,0.86,5369.0329,1864.2084,2455.6401,438.5653343,0,47.00013233,7150.649409,0,98.57195,0,-98.57195,0
2025-11-16,48,7:50-8:00,1.1617,6515.26,2187.6,2455.6401,0,0,676.6033167,6398.867946,0,44.67335,0,-44.67335,0
2025-11-16,49,8:00-8:10,1.1683,6508.6585,2459.0627,3790.2789,0,0,453.0632667,5895.464316,0,221.8693667,0,-221.8693667,0
2025-11-16,50,8:10-8:20,1.0956,6506.9086,2662.6459,3790.2789,0,0,452.7716167,5392.384742,0,187.9388333,0,-187.9388333,0
2025-11-16,51,8:20-8:30,1.0849,6842.87,2917.65,3790.2789,0,0,508.7651833,4827.090094,0,145.43815,0,-145.43815,0
2025-11-16,52,8:30-8:40,1.061,6661.9289,3348.9476,3790.2789,0,0,478.6083333,4295.303057,0,73.55521667,0,-73.55521667,0
2025-11-16,53,8:40-8:50,1.043,6504.2221,3599.6789,3790.2789,0,0,452.3238667,3792.720983,0,31.76666667,0,-31.76666667,0
2025-11-16,54,8:50-9:00,1.036,6632.58,3740.4,3790.2789,0,0,473.71685,3266.368927,0,8.31315,0,-8.31315,0
2025-11-16,55,9:00-9:10,1.0147,6731.1444,4196.2709,5468.4854,0,0,210.4431667,3032.543186,0,212.03575,0,-212.03575,0
2025-11-16,56,9:10-9:20,0.9922,6741.0182,4630.3462,5468.4854,0,0,212.0888,2796.888964,0,139.6898667,0,-139.6898667,0
2025-11-16,57,9:20-9:30,0.97,6672.47,4888.6125,5468.4854,0,0,200.6641,2573.928853,0,96.64548333,0,-96.64548333,0
